Employees.eid  Employees.ename  Employees.salary  Certified.eid  Certified.aid  
147	xdsv	4989	147	4708	
127	jntc	4504	127	7544	
127	jntc	4504	127	601	
127	jntc	4504	127	2106	
127	jntc	4504	127	2272	
37	ibpw	2558	37	609	
37	ibpw	2558	37	8806	
37	ibpw	2558	37	4492	
37	ibpw	2558	37	9132	
37	ibpw	2558	37	2815	
37	ibpw	2558	37	1733	
37	ibpw	2558	37	1061	
37	ibpw	2558	37	684	
37	ibpw	2558	37	8337	
37	ibpw	2558	37	6926	
163	gjig	1650	163	3711	
163	gjig	1650	163	8585	
163	gjig	1650	163	3128	
61	jpvm	4447	61	2918	
61	jpvm	4447	61	7990	
61	jpvm	4447	61	5901	
61	jpvm	4447	61	4351	
61	jpvm	4447	61	7387	
61	jpvm	4447	61	1945	
61	jpvm	4447	61	1455	
61	jpvm	4447	61	5797	
61	jpvm	4447	61	5108	
61	jpvm	4447	61	852	
61	jpvm	4447	61	918	
61	jpvm	4447	61	7002	
61	jpvm	4447	61	2002	
61	jpvm	4447	61	8357	
61	jpvm	4447	61	2019	
61	jpvm	4447	61	2787	
61	jpvm	4447	61	3131	
61	jpvm	4447	61	5651	
96	bpab	89	96	2220	
96	bpab	89	96	9927	
96	bpab	89	96	9772	
96	bpab	89	96	9392	
96	bpab	89	96	5740	
96	bpab	89	96	6433	
80	wsls	7731	80	8030	
80	wsls	7731	80	5276	
80	wsls	7731	80	9273	
80	wsls	7731	80	9673	
80	wsls	7731	80	5296	
80	wsls	7731	80	1730	
80	wsls	7731	80	804	
80	wsls	7731	80	2015	
80	wsls	7731	80	9492	
80	wsls	7731	80	9439	
80	wsls	7731	80	7722	
80	wsls	7731	80	6544	
80	wsls	7731	80	8025	
80	wsls	7731	80	1373	
80	wsls	7731	80	7595	
147	xdsv	4989	147	5686	
127	jntc	4504	127	8864	
127	jntc	4504	127	4102	
127	jntc	4504	127	5589	
127	jntc	4504	127	7999	
127	jntc	4504	127	264	
37	ibpw	2558	37	9822	
37	ibpw	2558	37	2428	
37	ibpw	2558	37	925	
37	ibpw	2558	37	42	
37	ibpw	2558	37	672	
37	ibpw	2558	37	4380	
37	ibpw	2558	37	6984	
37	ibpw	2558	37	4935	
37	ibpw	2558	37	9199	
37	ibpw	2558	37	2301	
61	jpvm	4447	61	8106	
61	jpvm	4447	61	4841	
61	jpvm	4447	61	7651	
96	bpab	89	96	5658	
96	bpab	89	96	3628	
96	bpab	89	96	5330	
96	bpab	89	96	2796	
96	bpab	89	96	5445	
80	wsls	7731	80	3663	
80	wsls	7731	80	4954	
80	wsls	7731	80	1525	
80	wsls	7731	80	183	
80	wsls	7731	80	7024	
80	wsls	7731	80	5795	
80	wsls	7731	80	3741	
80	wsls	7731	80	5812	
80	wsls	7731	80	7870	
80	wsls	7731	80	8429	
147	xdsv	4989	147	6040	
37	ibpw	2558	37	6410	
37	ibpw	2558	37	1942	
37	ibpw	2558	37	7081	
37	ibpw	2558	37	958	
37	ibpw	2558	37	2435	
37	ibpw	2558	37	2588	
37	ibpw	2558	37	2141	
37	ibpw	2558	37	5904	
37	ibpw	2558	37	6345	
37	ibpw	2558	37	5439	
37	ibpw	2558	37	3093	
37	ibpw	2558	37	5635	
37	ibpw	2558	37	1401	
37	ibpw	2558	37	6335	
37	ibpw	2558	37	2611	
37	ibpw	2558	37	791	
37	ibpw	2558	37	66	
37	ibpw	2558	37	6675	
61	jpvm	4447	61	3164	
61	jpvm	4447	61	5006	
61	jpvm	4447	61	1504	
61	jpvm	4447	61	619	
61	jpvm	4447	61	5184	
61	jpvm	4447	61	450	
61	jpvm	4447	61	5170	
61	jpvm	4447	61	1602	
61	jpvm	4447	61	900	
61	jpvm	4447	61	5219	
96	bpab	89	96	1635	
96	bpab	89	96	4170	
96	bpab	89	96	9045	
96	bpab	89	96	1852	
96	bpab	89	96	8732	
96	bpab	89	96	9233	
80	wsls	7731	80	4327	
80	wsls	7731	80	8748	
80	wsls	7731	80	3517	
80	wsls	7731	80	2693	
80	wsls	7731	80	8038	
80	wsls	7731	80	2622	
80	wsls	7731	80	5586	
80	wsls	7731	80	9035	
80	wsls	7731	80	6107	
147	xdsv	4989	147	6119	
147	xdsv	4989	147	6193	
127	jntc	4504	127	8064	
127	jntc	4504	127	4357	
127	jntc	4504	127	8228	
127	jntc	4504	127	8394	
127	jntc	4504	127	3327	
127	jntc	4504	127	7188	
37	ibpw	2558	37	706	
37	ibpw	2558	37	8506	
37	ibpw	2558	37	2499	
37	ibpw	2558	37	5033	
37	ibpw	2558	37	7448	
37	ibpw	2558	37	7885	
37	ibpw	2558	37	7961	
37	ibpw	2558	37	6959	
37	ibpw	2558	37	1108	
37	ibpw	2558	37	8764	
77	rlxk	2048	77	294	
77	rlxk	2048	77	1188	
77	rlxk	2048	77	1799	
77	rlxk	2048	77	1929	
77	rlxk	2048	77	3705	
77	rlxk	2048	77	174	
77	rlxk	2048	77	3488	
77	rlxk	2048	77	6364	
77	rlxk	2048	77	4121	
77	rlxk	2048	77	7699	
77	rlxk	2048	77	107	
107	dxhn	974	107	5301	
107	dxhn	974	107	807	
107	dxhn	974	107	5650	
107	dxhn	974	107	1327	
113	nbuf	171	113	1218	
113	nbuf	171	113	4591	
113	nbuf	171	113	9832	
113	nbuf	171	113	7926	
113	nbuf	171	113	2096	
113	nbuf	171	113	4943	
113	nbuf	171	113	1831	
34	asuz	4925	34	3862	
34	asuz	4925	34	4832	
34	asuz	4925	34	9312	
34	asuz	4925	34	9969	
34	asuz	4925	34	8612	
34	asuz	4925	34	6730	
34	asuz	4925	34	3552	
34	asuz	4925	34	4572	
34	asuz	4925	34	5367	
34	asuz	4925	34	1591	
34	asuz	4925	34	5992	
34	asuz	4925	34	1977	
34	asuz	4925	34	1544	
34	asuz	4925	34	9883	
34	asuz	4925	34	5213	
67	atft	7705	67	125	
67	atft	7705	67	633	
67	atft	7705	67	1364	
67	atft	7705	67	116	
67	atft	7705	67	777	
67	atft	7705	67	8462	
67	atft	7705	67	2568	
67	atft	7705	67	5557	
67	atft	7705	67	4369	
134	mjvf	7654	134	5356	
134	mjvf	7654	134	4265	
134	mjvf	7654	134	1147	
30	esdq	3058	30	7617	
30	esdq	3058	30	4	
30	esdq	3058	30	6402	
30	esdq	3058	30	4820	
30	esdq	3058	30	6296	
30	esdq	3058	30	843	
30	esdq	3058	30	3743	
95	iugg	3043	95	1988	
95	iugg	3043	95	109	
95	iugg	3043	95	9519	
95	iugg	3043	95	6124	
95	iugg	3043	95	8511	
95	iugg	3043	95	9145	
95	iugg	3043	95	8285	
95	iugg	3043	95	694	
9	atzc	5640	9	6504	
9	atzc	5640	9	6395	
9	atzc	5640	9	75	
9	atzc	5640	9	5668	
9	atzc	5640	9	5890	
9	atzc	5640	9	1228	
9	atzc	5640	9	2511	
9	atzc	5640	9	1407	
9	atzc	5640	9	477	
9	atzc	5640	9	5412	
9	atzc	5640	9	98	
99	ndja	6175	99	2709	
99	ndja	6175	99	9067	
99	ndja	6175	99	8121	
99	ndja	6175	99	9959	
99	ndja	6175	99	9105	
77	rlxk	2048	77	5923	
77	rlxk	2048	77	3849	
77	rlxk	2048	77	7706	
77	rlxk	2048	77	4602	
77	rlxk	2048	77	1698	
77	rlxk	2048	77	6799	
77	rlxk	2048	77	4343	
77	rlxk	2048	77	411	
77	rlxk	2048	77	1143	
107	dxhn	974	107	282	
107	dxhn	974	107	405	
107	dxhn	974	107	5052	
107	dxhn	974	107	1880	
107	dxhn	974	107	5852	
107	dxhn	974	107	4856	
113	nbuf	171	113	7407	
113	nbuf	171	113	1530	
113	nbuf	171	113	7824	
113	nbuf	171	113	2668	
34	asuz	4925	34	2192	
34	asuz	4925	34	1335	
34	asuz	4925	34	9421	
34	asuz	4925	34	4724	
34	asuz	4925	34	5158	
34	asuz	4925	34	5873	
34	asuz	4925	34	6696	
34	asuz	4925	34	3250	
34	asuz	4925	34	796	
34	asuz	4925	34	898	
67	atft	7705	67	7273	
67	atft	7705	67	8859	
67	atft	7705	67	2214	
67	atft	7705	67	9923	
67	atft	7705	67	7954	
67	atft	7705	67	4479	
67	atft	7705	67	6614	
67	atft	7705	67	8035	
67	atft	7705	67	9690	
67	atft	7705	67	2321	
67	atft	7705	67	9216	
67	atft	7705	67	674	
67	atft	7705	67	6155	
67	atft	7705	67	9428	
134	mjvf	7654	134	3240	
30	esdq	3058	30	1403	
30	esdq	3058	30	9362	
30	esdq	3058	30	1894	
30	esdq	3058	30	1002	
30	esdq	3058	30	906	
30	esdq	3058	30	5298	
30	esdq	3058	30	7708	
30	esdq	3058	30	7196	
30	esdq	3058	30	4988	
95	iugg	3043	95	4044	
95	iugg	3043	95	3803	
95	iugg	3043	95	1016	
95	iugg	3043	95	8832	
95	iugg	3043	95	6880	
95	iugg	3043	95	3505	
95	iugg	3043	95	3115	
95	iugg	3043	95	6000	
95	iugg	3043	95	3514	
9	atzc	5640	9	2720	
9	atzc	5640	9	2776	
9	atzc	5640	9	5087	
9	atzc	5640	9	1971	
9	atzc	5640	9	6967	
9	atzc	5640	9	8238	
99	ndja	6175	99	384	
99	ndja	6175	99	2952	
99	ndja	6175	99	6090	
99	ndja	6175	99	5822	
99	ndja	6175	99	2105	
99	ndja	6175	99	8477	
99	ndja	6175	99	7501	
77	rlxk	2048	77	9535	
77	rlxk	2048	77	8233	
77	rlxk	2048	77	6578	
77	rlxk	2048	77	9234	
77	rlxk	2048	77	2505	
77	rlxk	2048	77	302	
77	rlxk	2048	77	5834	
77	rlxk	2048	77	9515	
77	rlxk	2048	77	2292	
77	rlxk	2048	77	9504	
77	rlxk	2048	77	4155	
77	rlxk	2048	77	9478	
77	rlxk	2048	77	8423	
77	rlxk	2048	77	4560	
77	rlxk	2048	77	2216	
77	rlxk	2048	77	447	
77	rlxk	2048	77	1115	
107	dxhn	974	107	6620	
107	dxhn	974	107	8952	
107	dxhn	974	107	4936	
107	dxhn	974	107	8959	
107	dxhn	974	107	5128	
107	dxhn	974	107	5217	
107	dxhn	974	107	6463	
113	nbuf	171	113	4383	
113	nbuf	171	113	5159	
113	nbuf	171	113	8931	
34	asuz	4925	34	7470	
34	asuz	4925	34	4409	
34	asuz	4925	34	2036	
34	asuz	4925	34	5423	
34	asuz	4925	34	5471	
34	asuz	4925	34	4210	
34	asuz	4925	34	8677	
34	asuz	4925	34	6581	
34	asuz	4925	34	157	
34	asuz	4925	34	8200	
34	asuz	4925	34	7697	
67	atft	7705	67	7069	
67	atft	7705	67	1409	
67	atft	7705	67	3877	
67	atft	7705	67	29	
67	atft	7705	67	3347	
67	atft	7705	67	4647	
67	atft	7705	67	1934	
67	atft	7705	67	9078	
67	atft	7705	67	2219	
67	atft	7705	67	3499	
67	atft	7705	67	225	
67	atft	7705	67	2628	
67	atft	7705	67	9743	
134	mjvf	7654	134	1502	
134	mjvf	7654	134	3677	
134	mjvf	7654	134	99	
30	esdq	3058	30	2162	
30	esdq	3058	30	6103	
30	esdq	3058	30	8367	
30	esdq	3058	30	9555	
30	esdq	3058	30	7631	
30	esdq	3058	30	5157	
30	esdq	3058	30	44	
30	esdq	3058	30	3098	
30	esdq	3058	30	2822	
30	esdq	3058	30	2514	
30	esdq	3058	30	2483	
95	iugg	3043	95	7976	
95	iugg	3043	95	1138	
95	iugg	3043	95	2824	
95	iugg	3043	95	5238	
95	iugg	3043	95	6039	
95	iugg	3043	95	2484	
9	atzc	5640	9	6020	
9	atzc	5640	9	1101	
9	atzc	5640	9	6652	
9	atzc	5640	9	5453	
9	atzc	5640	9	5256	
99	ndja	6175	99	3620	
99	ndja	6175	99	2166	
99	ndja	6175	99	5832	
99	ndja	6175	99	6372	
99	ndja	6175	99	3968	
99	ndja	6175	99	5324	
99	ndja	6175	99	4584	
77	rlxk	2048	77	9534	
77	rlxk	2048	77	8781	
77	rlxk	2048	77	2800	
77	rlxk	2048	77	8063	
77	rlxk	2048	77	7605	
77	rlxk	2048	77	8443	
77	rlxk	2048	77	6294	
77	rlxk	2048	77	3478	
77	rlxk	2048	77	4073	
77	rlxk	2048	77	1107	
77	rlxk	2048	77	4487	
77	rlxk	2048	77	9601	
77	rlxk	2048	77	9338	
77	rlxk	2048	77	4658	
77	rlxk	2048	77	8130	
77	rlxk	2048	77	5476	
77	rlxk	2048	77	6337	
77	rlxk	2048	77	4354	
107	dxhn	974	107	5524	
107	dxhn	974	107	1828	
107	dxhn	974	107	7057	
107	dxhn	974	107	661	
107	dxhn	974	107	8040	
113	nbuf	171	113	6837	
113	nbuf	171	113	6945	
113	nbuf	171	113	8158	
113	nbuf	171	113	7827	
34	asuz	4925	34	1717	
34	asuz	4925	34	6072	
34	asuz	4925	34	2356	
34	asuz	4925	34	8528	
34	asuz	4925	34	2014	
34	asuz	4925	34	4963	
34	asuz	4925	34	7846	
34	asuz	4925	34	7646	
34	asuz	4925	34	7816	
67	atft	7705	67	702	
67	atft	7705	67	8482	
67	atft	7705	67	4747	
67	atft	7705	67	408	
67	atft	7705	67	514	
67	atft	7705	67	4876	
67	atft	7705	67	2716	
67	atft	7705	67	1362	
67	atft	7705	67	8626	
67	atft	7705	67	8047	
67	atft	7705	67	5344	
67	atft	7705	67	4531	
134	mjvf	7654	134	9353	
30	esdq	3058	30	3827	
30	esdq	3058	30	6534	
30	esdq	3058	30	638	
30	esdq	3058	30	5898	
30	esdq	3058	30	3627	
30	esdq	3058	30	33	
30	esdq	3058	30	3675	
30	esdq	3058	30	738	
30	esdq	3058	30	742	
95	iugg	3043	95	3294	
95	iugg	3043	95	524	
95	iugg	3043	95	2899	
95	iugg	3043	95	7877	
95	iugg	3043	95	7194	
95	iugg	3043	95	5415	
95	iugg	3043	95	8031	
95	iugg	3043	95	6217	
95	iugg	3043	95	5773	
95	iugg	3043	95	5019	
95	iugg	3043	95	6724	
95	iugg	3043	95	2677	
95	iugg	3043	95	6846	
9	atzc	5640	9	2843	
9	atzc	5640	9	3033	
9	atzc	5640	9	1241	
9	atzc	5640	9	2533	
9	atzc	5640	9	1598	
9	atzc	5640	9	2734	
9	atzc	5640	9	8753	
9	atzc	5640	9	3639	
99	ndja	6175	99	9581	
99	ndja	6175	99	16	
99	ndja	6175	99	5541	
99	ndja	6175	99	8804	
99	ndja	6175	99	9560	
99	ndja	6175	99	5843	
99	ndja	6175	99	1430	
99	ndja	6175	99	4481	
99	ndja	6175	99	8281	
99	ndja	6175	99	8204	
77	rlxk	2048	77	2080	
77	rlxk	2048	77	2878	
77	rlxk	2048	77	4894	
77	rlxk	2048	77	1328	
77	rlxk	2048	77	5111	
77	rlxk	2048	77	362	
77	rlxk	2048	77	3365	
77	rlxk	2048	77	9436	
77	rlxk	2048	77	7587	
77	rlxk	2048	77	62	
107	dxhn	974	107	572	
107	dxhn	974	107	196	
107	dxhn	974	107	8089	
107	dxhn	974	107	1017	
107	dxhn	974	107	9908	
107	dxhn	974	107	1925	
107	dxhn	974	107	6900	
113	nbuf	171	113	9175	
113	nbuf	171	113	3155	
113	nbuf	171	113	9033	
113	nbuf	171	113	6388	
34	asuz	4925	34	8405	
34	asuz	4925	34	6182	
34	asuz	4925	34	6667	
34	asuz	4925	34	8633	
34	asuz	4925	34	7322	
67	atft	7705	67	2082	
67	atft	7705	67	2205	
67	atft	7705	67	2289	
67	atft	7705	67	5250	
67	atft	7705	67	4835	
67	atft	7705	67	7393	
67	atft	7705	67	9516	
67	atft	7705	67	232	
67	atft	7705	67	4235	
67	atft	7705	67	7996	
67	atft	7705	67	5824	
134	mjvf	7654	134	8388	
134	mjvf	7654	134	6185	
30	esdq	3058	30	273	
30	esdq	3058	30	5538	
30	esdq	3058	30	5679	
30	esdq	3058	30	5621	
30	esdq	3058	30	1760	
30	esdq	3058	30	9796	
30	esdq	3058	30	1376	
30	esdq	3058	30	2303	
30	esdq	3058	30	3415	
30	esdq	3058	30	5648	
30	esdq	3058	30	8410	
95	iugg	3043	95	3123	
95	iugg	3043	95	3928	
95	iugg	3043	95	4577	
95	iugg	3043	95	1077	
95	iugg	3043	95	6340	
95	iugg	3043	95	8088	
95	iugg	3043	95	5550	
95	iugg	3043	95	1048	
95	iugg	3043	95	3810	
9	atzc	5640	9	3051	
9	atzc	5640	9	801	
9	atzc	5640	9	2207	
9	atzc	5640	9	1	
9	atzc	5640	9	1271	
9	atzc	5640	9	3150	
9	atzc	5640	9	7299	
9	atzc	5640	9	8365	
99	ndja	6175	99	821	
99	ndja	6175	99	8785	
99	ndja	6175	99	3624	
99	ndja	6175	99	6012	
99	ndja	6175	99	2575	
99	ndja	6175	99	5162	
99	ndja	6175	99	5568	
99	ndja	6175	99	8671	
99	ndja	6175	99	338	
99	ndja	6175	99	150	
77	rlxk	2048	77	3339	
77	rlxk	2048	77	949	
77	rlxk	2048	77	5665	
77	rlxk	2048	77	5765	
77	rlxk	2048	77	8898	
77	rlxk	2048	77	836	
77	rlxk	2048	77	6965	
77	rlxk	2048	77	9559	
77	rlxk	2048	77	8254	
107	dxhn	974	107	9598	
107	dxhn	974	107	4805	
107	dxhn	974	107	9025	
107	dxhn	974	107	5615	
107	dxhn	974	107	6968	
107	dxhn	974	107	4219	
107	dxhn	974	107	7506	
107	dxhn	974	107	648	
107	dxhn	974	107	3132	
107	dxhn	974	107	310	
113	nbuf	171	113	9806	
113	nbuf	171	113	8291	
113	nbuf	171	113	2338	
113	nbuf	171	113	1342	
113	nbuf	171	113	3289	
34	asuz	4925	34	2060	
34	asuz	4925	34	9591	
34	asuz	4925	34	1139	
34	asuz	4925	34	3638	
34	asuz	4925	34	7682	
34	asuz	4925	34	893	
34	asuz	4925	34	4248	
34	asuz	4925	34	4167	
34	asuz	4925	34	1721	
67	atft	7705	67	7103	
67	atft	7705	67	6143	
67	atft	7705	67	5375	
67	atft	7705	67	3784	
67	atft	7705	67	9490	
67	atft	7705	67	1920	
67	atft	7705	67	7288	
67	atft	7705	67	1160	
67	atft	7705	67	9766	
67	atft	7705	67	113	
134	mjvf	7654	134	6346	
134	mjvf	7654	134	3878	
30	esdq	3058	30	9999	
30	esdq	3058	30	5910	
30	esdq	3058	30	5186	
30	esdq	3058	30	5286	
30	esdq	3058	30	124	
30	esdq	3058	30	7548	
30	esdq	3058	30	9944	
30	esdq	3058	30	1928	
30	esdq	3058	30	4208	
30	esdq	3058	30	2950	
30	esdq	3058	30	8097	
95	iugg	3043	95	1146	
95	iugg	3043	95	2679	
95	iugg	3043	95	1791	
95	iugg	3043	95	8132	
95	iugg	3043	95	1278	
95	iugg	3043	95	9433	
95	iugg	3043	95	1357	
95	iugg	3043	95	4454	
95	iugg	3043	95	2861	
95	iugg	3043	95	2751	
95	iugg	3043	95	8250	
95	iugg	3043	95	2331	
9	atzc	5640	9	6849	
9	atzc	5640	9	6978	
9	atzc	5640	9	6061	
9	atzc	5640	9	3249	
99	ndja	6175	99	160	
99	ndja	6175	99	6854	
99	ndja	6175	99	7965	
99	ndja	6175	99	5309	
99	ndja	6175	99	3217	
99	ndja	6175	99	25	
99	ndja	6175	99	7138	
99	ndja	6175	99	9210	
77	rlxk	2048	77	498	
77	rlxk	2048	77	1358	
77	rlxk	2048	77	600	
77	rlxk	2048	77	1914	
77	rlxk	2048	77	8574	
77	rlxk	2048	77	7776	
77	rlxk	2048	77	5378	
77	rlxk	2048	77	3414	
77	rlxk	2048	77	5408	
77	rlxk	2048	77	9014	
77	rlxk	2048	77	4730	
77	rlxk	2048	77	3402	
77	rlxk	2048	77	2994	
107	dxhn	974	107	4470	
107	dxhn	974	107	5676	
107	dxhn	974	107	5115	
107	dxhn	974	107	735	
107	dxhn	974	107	9294	
107	dxhn	974	107	2715	
113	nbuf	171	113	8015	
113	nbuf	171	113	4719	
113	nbuf	171	113	4800	
113	nbuf	171	113	4139	
113	nbuf	171	113	5495	
113	nbuf	171	113	5979	
113	nbuf	171	113	3652	
113	nbuf	171	113	2642	
34	asuz	4925	34	8723	
34	asuz	4925	34	6918	
34	asuz	4925	34	7259	
34	asuz	4925	34	8472	
34	asuz	4925	34	6598	
34	asuz	4925	34	9267	
34	asuz	4925	34	2293	
34	asuz	4925	34	2116	
34	asuz	4925	34	6405	
34	asuz	4925	34	6332	
34	asuz	4925	34	2262	
34	asuz	4925	34	3524	
34	asuz	4925	34	3611	
34	asuz	4925	34	7939	
67	atft	7705	67	7620	
67	atft	7705	67	219	
67	atft	7705	67	389	
67	atft	7705	67	1452	
67	atft	7705	67	6455	
67	atft	7705	67	2747	
67	atft	7705	67	5426	
67	atft	7705	67	3413	
67	atft	7705	67	5766	
67	atft	7705	67	4225	
67	atft	7705	67	5874	
67	atft	7705	67	381	
67	atft	7705	67	8241	
